"date","value","topic","variable_short","variable_long","location","unit","source","update","public","description"
"2020-03-08 01:00:00",18.4580776521681,"Mobilität","tages_distanz_2-10km_alter_1529","Tagesdistanz 2-10km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-08 01:00:00",22.1136147642946,"Mobilität","tages_distanz_2-10km_alter_3064","Tagesdistanz 2-10km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-08 01:00:00",20.6502895520824,"Mobilität","tages_distanz_2-10km_alter_6579","Tagesdistanz 2-10km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-08 01:00:00",18.5347661471855,"Mobilität","tages_distanz_20-50km","Tagesdistanz 20-50km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-08 01:00:00",22.8971592667992,"Mobilität","tages_distanz_20-50km_alter_1529","Tagesdistanz 20-50km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-08 01:00:00",17.6033975790601,"Mobilität","tages_distanz_20-50km_alter_3064","Tagesdistanz 20-50km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-08 01:00:00",16.010439663958,"Mobilität","tages_distanz_20-50km_alter_6579","Tagesdistanz 20-50km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-08 01:00:00",11.9841402773648,"Mobilität","tages_distanz_50-100km","Tagesdistanz 50-100km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-08 01:00:00",13.8526160086776,"Mobilität","tages_distanz_50-100km_alter_1529","Tagesdistanz 50-100km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-08 01:00:00",11.623801223398,"Mobilität","tages_distanz_50-100km_alter_3064","Tagesdistanz 50-100km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-08 01:00:00",10.7363955417654,"Mobilität","tages_distanz_50-100km_alter_6579","Tagesdistanz 50-100km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-08 01:00:00",22.0712800912729,"Mobilität","tages_distanz_weniger2km","Tagesdistanz < 2km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-08 01:00:00",18.1980996551171,"Mobilität","tages_distanz_weniger2km_alter_1529","Tagesdistanz < 2km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-08 01:00:00",22.4632856159365,"Mobilität","tages_distanz_weniger2km_alter_3064","Tagesdistanz < 2km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-08 01:00:00",26.1899607961301,"Mobilität","tages_distanz_weniger2km_alter_6579","Tagesdistanz < 2km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",16.4158752894862,"Mobilität","tages_distanz_10-20km","Tagesdistanz 10-20km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",16.6242854061623,"Mobilität","tages_distanz_10-20km_alter_1529","Tagesdistanz 10-20km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",15.5976089568041,"Mobilität","tages_distanz_10-20km_alter_3064","Tagesdistanz 10-20km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",19.7439255579969,"Mobilität","tages_distanz_10-20km_alter_6579","Tagesdistanz 10-20km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",9.15030038986821,"Mobilität","tages_distanz_100pluskm","Tagesdistanz > 100km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",10.1732256034908,"Mobilität","tages_distanz_100pluskm_alter_1529","Tagesdistanz > 100km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",10.0715752037733,"Mobilität","tages_distanz_100pluskm_alter_3064","Tagesdistanz > 100km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",3.46590382152093,"Mobilität","tages_distanz_100pluskm_alter_6579","Tagesdistanz > 100km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",19.6798321666533,"Mobilität","tages_distanz_2-10km","Tagesdistanz 2-10km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",16.5960273692528,"Mobilität","tages_distanz_2-10km_alter_1529","Tagesdistanz 2-10km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",19.5548214285147,"Mobilität","tages_distanz_2-10km_alter_3064","Tagesdistanz 2-10km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",24.9881786380951,"Mobilität","tages_distanz_2-10km_alter_6579","Tagesdistanz 2-10km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",24.6672986277933,"Mobilität","tages_distanz_20-50km","Tagesdistanz 20-50km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",26.5555872494408,"Mobilität","tages_distanz_20-50km_alter_1529","Tagesdistanz 20-50km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",25.8202474578529,"Mobilität","tages_distanz_20-50km_alter_3064","Tagesdistanz 20-50km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",16.616571118685,"Mobilität","tages_distanz_20-50km_alter_6579","Tagesdistanz 20-50km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",16.4010041413268,"Mobilität","tages_distanz_50-100km","Tagesdistanz 50-100km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",20.4693427061541,"Mobilität","tages_distanz_50-100km_alter_1529","Tagesdistanz 50-100km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",16.6461463614539,"Mobilität","tages_distanz_50-100km_alter_3064","Tagesdistanz 50-100km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",9.04016781784064,"Mobilität","tages_distanz_50-100km_alter_6579","Tagesdistanz 50-100km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",13.6856893848722,"Mobilität","tages_distanz_weniger2km","Tagesdistanz < 2km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",9.58153166549922,"Mobilität","tages_distanz_weniger2km_alter_1529","Tagesdistanz < 2km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",12.3096005916011,"Mobilität","tages_distanz_weniger2km_alter_3064","Tagesdistanz < 2km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-09 01:00:00",26.1452530458615,"Mobilität","tages_distanz_weniger2km_alter_6579","Tagesdistanz < 2km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",16.2511725257077,"Mobilität","tages_distanz_10-20km","Tagesdistanz 10-20km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",17.8779826061562,"Mobilität","tages_distanz_10-20km_alter_1529","Tagesdistanz 10-20km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",15.3372015147036,"Mobilität","tages_distanz_10-20km_alter_3064","Tagesdistanz 10-20km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",17.8210723316469,"Mobilität","tages_distanz_10-20km_alter_6579","Tagesdistanz 10-20km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",8.86006083072364,"Mobilität","tages_distanz_100pluskm","Tagesdistanz > 100km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",9.42212467774636,"Mobilität","tages_distanz_100pluskm_alter_1529","Tagesdistanz > 100km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",9.22603499480408,"Mobilität","tages_distanz_100pluskm_alter_3064","Tagesdistanz > 100km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",6.36182654578222,"Mobilität","tages_distanz_100pluskm_alter_6579","Tagesdistanz > 100km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",20.4926217101657,"Mobilität","tages_distanz_2-10km","Tagesdistanz 2-10km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",18.8940246385135,"Mobilität","tages_distanz_2-10km_alter_1529","Tagesdistanz 2-10km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",20.2073251791034,"Mobilität","tages_distanz_2-10km_alter_3064","Tagesdistanz 2-10km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",24.2280276556197,"Mobilität","tages_distanz_2-10km_alter_6579","Tagesdistanz 2-10km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",26.1295044857955,"Mobilität","tages_distanz_20-50km","Tagesdistanz 20-50km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",28.5005752349118,"Mobilität","tages_distanz_20-50km_alter_1529","Tagesdistanz 20-50km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",26.7309508439589,"Mobilität","tages_distanz_20-50km_alter_3064","Tagesdistanz 20-50km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",19.7939020495684,"Mobilität","tages_distanz_20-50km_alter_6579","Tagesdistanz 20-50km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",15.8535243872482,"Mobilität","tages_distanz_50-100km","Tagesdistanz 50-100km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",16.1283206719874,"Mobilität","tages_distanz_50-100km_alter_1529","Tagesdistanz 50-100km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",16.7863521479587,"Mobilität","tages_distanz_50-100km_alter_3064","Tagesdistanz 50-100km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",11.2696997624126,"Mobilität","tages_distanz_50-100km_alter_6579","Tagesdistanz 50-100km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",12.4131160603593,"Mobilität","tages_distanz_weniger2km","Tagesdistanz < 2km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",9.17697217068476,"Mobilität","tages_distanz_weniger2km_alter_1529","Tagesdistanz < 2km: 15-29-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",11.7121353194713,"Mobilität","tages_distanz_weniger2km_alter_3064","Tagesdistanz < 2km: 30-64-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-10 01:00:00",20.5254716549701,"Mobilität","tages_distanz_weniger2km_alter_6579","Tagesdistanz < 2km: über 65-Jährige","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
"2020-03-11 01:00:00",18.11482313692,"Mobilität","tages_distanz_10-20km","Tagesdistanz 10-20km","CH","Anteil in %","intervista Tracking-panel","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_intervista"
